5, 818.51, 65.7813, 584.424, 60.9822, 1226.91, 88.3555, 416.116, 57.6727, 555.438, 58.6547, 936.193, 79.9045
10, 3213.22, 200.398, 4003.1, 278.923, 4834.84, 259.344, 3046.19, 236.989, 2482.89, 173.222, 4871.98, 297.013
15, 8212.88, 406.399, 9890.61, 543.831, 9905.59, 463.655, 7840.54, 482.979, 6377.56, 350.2, 11817.4, 614.47
20, 15645.5, 660.623, 17603.8, 968.089, 19471.3, 764.269, 13568.2, 826.531, 12584.3, 574.804, 20578.5, 1025.26
25, 24795.6, 931.388, 24200, 1368.77, 28482.2, 1021.68, 20175.3, 1264.21, 20078.2, 809.203, 30575.5, 1573.5
30, 35961.3, 1210.25, 32364, 1899.33, 42803.2, 1355.88, 26357.4, 1722.95, 29762.5, 1074.8, 40617.3, 2230.91
