5, 145.9, 30.299, 663.564, 98.1799, 268.684, 45.4512, 442.883, 71.6942, 97.0666, 26.9611, 1188.67, 288.994
10, 659.799, 116.523, 3976.71, 336.9, 1026.87, 116.432, 2870.3, 275.6, 338.514, 59.515, 4623.07, 341.612
15, 1865.6, 207.272, 8601.25, 602.826, 2817.38, 260.231, 7110.01, 567.618, 1348.72, 165.071, 10682.5, 705.366
20, 4618.48, 385.181, 13571, 961.01, 6153.95, 466.019, 11855, 943.38, 3447.13, 323.301, 18055.6, 1155.22
25, 8222.3, 587.954, 19969, 1416.34, 10717.1, 687.8, 14660.9, 1164.64, 6324.27, 492.359, 24125.4, 1564.39
30, 13761.7, 824.425, 24526.7, 1869.23, 17326.6, 942.786, 21413.9, 1832.78, 10214.3, 695.165, 30884.4, 2130.27
