25, 15, 49.73, 61.2364, 61.8066
25, 20, 48.39, 60.0913, 60.6774
25, 25, 47.65, 58.895, 59.4902
25, 30, 46.6, 57.6448, 58.2415
30, 1, 55.72, 63.3002, 63.8441
30, 2, 55.47, 63.0132, 63.5748
30, 3, 54.48, 62.7887, 63.3596
30, 4, 52.92, 62.5746, 63.1529
30, 5, 51.79, 62.406, 62.9856
30, 6, 51.05, 62.1902, 62.776
30, 7, 50.76, 61.9746, 62.566
30, 8, 50.4, 61.7578, 62.3542
30, 9, 50.34, 61.558, 62.1565
30, 10, 50.18, 61.336, 61.9389
30, 15, 47.75, 60.2013, 60.82
30, 20, 47.24, 58.994, 59.6211
30, 25, 46.82, 57.7157, 58.3429
30, 30, 46.16, 56.3742, 56.9966
