5, 1704.82, 129.489, 335.845, 61.3359, 2059.32, 151.771, 221.912, 62.6449, 1147.46, 105.964, 452.882, 67.6149
10, 6472.81, 372.587, 2156.65, 238.754, 7518.04, 425.203, 1730.08, 203.785, 4471.75, 297.392, 3259.16, 275.334
15, 13419.7, 664.994, 6419.86, 518.256, 16350.9, 773.96, 5808.95, 496.085, 10930.5, 586.765, 8689.99, 617.246
20, 23349.8, 1015.28, 11461.5, 879.169, 26239.3, 1118.39, 10856.8, 862.902, 18447.5, 869.261, 15783.5, 1054.35
25, 33120.4, 1331.66, 20204.1, 1528.42, 40707.9, 1519.11, 16712.3, 1356.65, 28148.7, 1185.98, 24460, 1668.77
30, 46160.8, 1670.57, 28800.3, 2353.21, 54194.5, 1869.63, 27496.2, 2381.21, 39135.2, 1499.09, 32548.3, 2167.62
