5, 918.537, 91.0191, 733.388, 139.965, 1212.73, 103.296, 451.718, 61.8374, 702.67, 80.329, 852.854, 93.9594
10, 3936.91, 271.517, 4049.24, 341.743, 5168.83, 326.274, 3171.77, 309.051, 3286.25, 243.661, 5434.34, 426.354
15, 9503.72, 536.7, 9992.14, 694.484, 11740.4, 628.809, 8879.79, 680.367, 7381.89, 464.294, 12596.6, 788.168
20, 17138.7, 851.855, 19073.1, 1248.18, 22198.1, 1007.26, 16192, 1162.51, 14733.8, 774.751, 21780.9, 1342.64
25, 27469.3, 1183.96, 27590.2, 1894.94, 33136.7, 1360.28, 23949.1, 1666.55, 23411.2, 1086.22, 32905.7, 2069.87
30, 40085, 1556.89, 37388.4, 2659.18, 47145.5, 1731.72, 31950.7, 2429.57, 34655.6, 1411.17, 44384.6, 2977.01
