5, 911.944, 84.4938, 285.277, 56.8805, 1223.26, 106.351, 216.934, 74.7801, 676.165, 82.6001, 504.643, 67.8717
10, 3305.19, 249.63, 2505.15, 332.275, 4277.12, 293.068, 1646.71, 182.087, 2571.86, 209.717, 3073.73, 294.384
15, 7266.68, 462.83, 6622.86, 546.881, 9182.61, 539.842, 4868.01, 474.442, 5711.93, 389.637, 7694.66, 585.077
20, 13680.4, 720.948, 11211.7, 862.123, 16973.8, 838.947, 9745.33, 813.704, 10226.8, 612.134, 14421.5, 998.591
25, 20779.2, 986.403, 15979.6, 1277.87, 25422.2, 1130.53, 14949.6, 1207.64, 17194.1, 881.927, 22788.7, 1687.02
30, 30297.2, 1303.69, 22956.9, 1950.04, 37219.6, 1478.57, 22229.1, 1934.79, 23649.1, 1126.18, 31442.9, 2301.55
