5, 457.896, 59.7598, 832.824, 237.03, 710.919, 75.4741, 414.114, 80.6162, 246.47, 38.2159, 820.997, 87.4012
10, 1999.77, 190.609, 3668.66, 293.16, 2647.14, 211.313, 3141.83, 332.277, 1275.94, 141.497, 4977.09, 352.197
15, 5093.19, 367.551, 9989.69, 663.493, 6414.57, 427.146, 7615.61, 589.037, 3521.8, 299.895, 11317.9, 731.237
20, 9360.26, 587.309, 15393.7, 1034.17, 12276.7, 681.984, 12428.5, 942.762, 7292.8, 499.952, 18990.2, 1199.35
25, 16184, 866.846, 21323.6, 1501.84, 19744, 977.167, 17626.9, 1335.36, 12558.2, 748.393, 28305.2, 1822.21
30, 25284, 1174.2, 29838.8, 2087.5, 30451, 1311.06, 22236.4, 1894.21, 20136.3, 1029.61, 36424.1, 2470.03
