0.1, -0.547431, -0.547431, -0.547431
0.2, -0.547004, -0.547004, -0.547004
0.3, -0.546392, -0.546392, -0.546392
0.4, -0.545597, -0.545597, -0.545597
0.5, -0.544618, -0.544618, -0.544618
0.6, -0.543455, -0.543455, -0.543455
0.7, -0.542109, -0.542109, -0.542109
0.8, -0.54058, -0.54058, -0.54058
0.9, -0.538869, -0.538869, -0.538869
1, -0.536975, -0.536975, -0.536975
1.1, -0.535198, -0.535198, -0.535198
1.2, -0.533929, -0.533929, -0.533929
1.3, -0.532873, -0.532873, -0.532873
1.4, -0.531806, -0.531806, -0.531806
1.5, -0.530563, -0.530563, -0.530563
1.6, -0.52902, -0.52902, -0.52902
1.7, -0.527086, -0.527086, -0.527086
1.8, -0.524686, -0.524686, -0.524686
1.9, -0.521763, -0.521763, -0.521763
2, -0.518273, -0.518273, -0.518273
2.1, -0.514385, -0.514385, -0.514385
2.2, -0.510799, -0.510799, -0.510799
2.3, -0.507392, -0.507392, -0.507392
2.4, -0.503986, -0.503986, -0.503986
2.5, -0.500434, -0.500434, -0.500434
2.6, -0.49661, -0.49661, -0.49661
2.7, -0.492407, -0.492407, -0.492407
2.8, -0.487736, -0.487736, -0.487736
2.9, -0.482517, -0.482517, -0.482517
3, -0.476682, -0.476682, -0.476682
3.1, -0.470317, -0.470317, -0.470317
3.2, -0.464188, -0.464188, -0.464188
3.3, -0.458289, -0.458289, -0.458289
3.4, -0.452483, -0.452483, -0.452483
3.5, -0.446647, -0.446647, -0.446647
3.6, -0.440676, -0.440676, -0.440676
3.7, -0.434471, -0.434471, -0.434471
3.8, -0.427948, -0.427948, -0.427948
3.9, -0.421029, -0.421029, -0.421029
4, -0.413646, -0.413646, -0.413646
4.1, -0.405793, -0.405793, -0.405793
4.2, -0.398076, -0.398076, -0.398076
4.3, -0.390629, -0.390629, -0.390629
4.4, -0.383406, -0.383406, -0.383406
4.5, -0.376365, -0.376365, -0.376365
4.6, -0.369469, -0.369469, -0.369469
4.7, -0.362682, -0.362682, -0.362682
4.8, -0.355973, -0.355973, -0.355973
4.9, -0.349313, -0.349313, -0.349313
5, -0.342674, -0.342674, -0.342674
