5, 818.51, 78.3832, 584.424, 72.6648, 1226.91, 105.282, 416.116, 68.7212, 555.438, 69.8914, 936.193, 95.2121
10, 3213.22, 238.789, 4003.1, 332.357, 4834.84, 309.028, 3046.19, 282.39, 2482.89, 206.407, 4871.98, 353.912
15, 8212.88, 484.254, 9890.61, 648.015, 9905.59, 552.479, 7840.54, 575.505, 6377.56, 417.289, 11817.4, 732.186
20, 15645.5, 787.181, 17603.8, 1153.55, 19471.3, 910.682, 13568.2, 984.873, 12584.3, 684.922, 20578.5, 1221.67
25, 24795.6, 1109.82, 24200, 1630.99, 28482.2, 1217.4, 20175.3, 1506.4, 20078.2, 964.225, 30575.5, 1874.94
30, 35961.3, 1442.11, 32364, 2263.19, 42803.2, 1615.63, 26357.4, 2053.02, 29762.5, 1280.71, 40617.3, 2658.3
